area,name,category,url,website,description
Velachery,KaviTamil Solutions,tech,https://www.google.com/maps/place/KaviTamil+Solutions/data=!4m7!3m6!1s0x3a525d9580c863fd:0xcefeb9f7aab8c546!8m2!3d12.9829872!4d80.2221002!16s%2Fg%2F11gjt9wrdm!19sChIJ_WPIgJVdUjoRRsW4qve5_s4?authuser=0&hl=en&rclk=1,https://www.kavitamilsolutions.com/,KaviTamil Solutions
Velachery,Dextra Technologies,tech,https://www.google.com/maps/place/Dextra+Technologies/data=!4m7!3m6!1s0x3a5266fd3f817033:0xac91dc7fcbdf20bd!8m2!3d12.9973761!4d80.2120044!16s%2Fg%2F11d_yxzcwn!19sChIJM3CBP_1mUjoRvSDfy3_ckaw?authuser=0&hl=en&rclk=1,https://www.dextratechnologies.com/,Dextra Technologies
Velachery,Creative Technologies,tech,https://www.google.com/maps/place/Creative+Technologies/data=!4m7!3m6!1s0x3a525d17d66aa369:0xb6d8b1c3a82ae023!8m2!3d12.9803317!4d80.232352!16s%2Fg%2F11rrrcsc_1!19sChIJaaNq1hddUjoRI-AqqMOx2LY?authuser=0&hl=en&rclk=1,https://www.creativetec.in/,Creative Technologies
Velachery,Triple Tech Soft,tech,https://www.google.com/maps/place/Triple+Tech+Soft/data=!4m7!3m6!1s0x3a525d85e6fdaaab:0xe11a8c190663d4a2!8m2!3d12.9829852!4d80.2222177!16s%2Fg%2F11rkbnw5zt!19sChIJq6r95oVdUjoRotRjBhmMGuE?authuser=0&hl=en&rclk=1,http://tripletechsoft.org/,Triple Tech Soft
Velachery,Cavintek Software Private Limited,tech,https://www.google.com/maps/place/Cavintek+Software+Private+Limited/data=!4m7!3m6!1s0x3a525d890d1dbbd7:0x446669e584372750!8m2!3d12.9856135!4d80.2169511!16s%2Fg%2F1x6q05k5!19sChIJ17sdDYldUjoRUCc3hOVpZkQ?authuser=0&hl=en&rclk=1,https://www.cavintek.com/,Cavintek Software Private Limited
Velachery,Lakshana Technologies Pvt. Ltd.,tech,https://www.google.com/maps/place/Lakshana+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3a525d897a952b49:0x262dcf6f27cd7edd!8m2!3d12.9744335!4d80.222033!16s%2Fg%2F11p73btf_h!19sChIJSSuVeoldUjoR3X7NJ2_PLSY?authuser=0&hl=en&rclk=1,https://lakshana-tech.com/,Lakshana Technologies Pvt. Ltd.
Velachery,SLN Technologies,tech,https://www.google.com/maps/place/SLN+Technologies/data=!4m7!3m6!1s0x3a525d85f03eaaab:0xd38c1d48803965a8!8m2!3d12.9826629!4d80.2216982!16s%2Fg%2F11c7v6f1fw!19sChIJq6o-8IVdUjoRqGU5gEgdjNM?authuser=0&hl=en&rclk=1,N/A,SLN Technologies
Velachery,Techfruits Solutions Pvt Ltd,tech,https://www.google.com/maps/place/Techfruits+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3a52670ce862ccbd:0x7eb54da154f79091!8m2!3d12.9845535!4d80.2232643!16s%2Fg%2F11dxl6hl_s!19sChIJvcxi6AxnUjoRkZD3VKFNtX4?authuser=0&hl=en&rclk=1,http://www.techfruitspl.com/,Techfruits Solutions Pvt Ltd
Velachery,Aagmaey Technologies,tech,https://www.google.com/maps/place/Aagmaey+Technologies/data=!4m7!3m6!1s0x3a525d9088eef555:0x52b6a65d0087bb57!8m2!3d12.9748786!4d80.2201785!16s%2Fg%2F1td2xx4r!19sChIJVfXuiJBdUjoRV7uHAF2mtlI?authuser=0&hl=en&rclk=1,N/A,Aagmaey Technologies
Velachery,Oranium Tech - Full Stack Developer Course in Chennai | Cloud Computing course | Software Testing Training,tech,https://www.google.com/maps/place/Oranium+Tech+-+Full+Stack+Developer+Course+in+Chennai+%7C+Cloud+Computing+course+%7C+Software+Testing+Training/data=!4m7!3m6!1s0x3a525db92a754b87:0xf52babbb2731460e!8m2!3d12.9826644!4d80.2216912!16s%2Fg%2F11t28dd5bl!19sChIJh0t1KrldUjoRDkYxJ7urK_U?authuser=0&hl=en&rclk=1,https://oraniumtech.com/,Oranium Tech - Full Stack Developer Course in Chennai | Cloud Computing course | Software Testing Training
Velachery,Kryptos - Make IT simple,tech,https://www.google.com/maps/place/Kryptos+-+Make+IT+simple/data=!4m7!3m6!1s0x3a525d9a6536fcb3:0x7468d2c6619d3c8e!8m2!3d12.9746114!4d80.2218005!16s%2Fg%2F1hc17dx6c!19sChIJs_w2ZZpdUjoRjjydYcbSaHQ?authuser=0&hl=en&rclk=1,https://kryptostech.com/,Kryptos - Make IT simple
Velachery,Inceptez Technologies,tech,https://www.google.com/maps/place/Inceptez+Technologies/data=!4m7!3m6!1s0x3a525d8f4adea53b:0xc30682a43fa16801!8m2!3d12.9761034!4d80.2204852!16s%2Fg%2F11bwc7g3fv!19sChIJO6XeSo9dUjoRAWihP6SCBsM?authuser=0&hl=en&rclk=1,https://inceptez.in/,Inceptez Technologies
Velachery,Awarious Technology Solutions Pvt Ltd,tech,https://www.google.com/maps/place/Awarious+Technology+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3a525d66fc6bd6c7:0x9bbc54bada3d8e2c!8m2!3d12.9713797!4d80.2155139!16s%2Fg%2F11f02xgkjk!19sChIJx9Zr_GZdUjoRLI492rpUvJs?authuser=0&hl=en&rclk=1,https://www.awarious.com/,Awarious Technology Solutions Pvt Ltd
Velachery,Raksha Technologies Private Limited,tech,https://www.google.com/maps/place/Raksha+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a52679376448117:0x757fac5c60a1035a!8m2!3d12.9743599!4d80.2220542!16s%2Fg%2F1vxz80y2!19sChIJF4FEdpNnUjoRWgOhYFysf3U?authuser=0&hl=en&rclk=1,http://www.raksha.co.in/,Raksha Technologies Private Limited
Velachery,Trillion Thoughts Technologies,tech,https://www.google.com/maps/place/Trillion+Thoughts+Technologies/data=!4m7!3m6!1s0x3a525dcd0fb35a7b:0x65ceccd028077e0f!8m2!3d12.9775473!4d80.2305569!16s%2Fg%2F11sfd_f5kg!19sChIJe1qzD81dUjoRD34HKNDMzmU?authuser=0&hl=en&rclk=1,https://trillionthoughts.com/,Trillion Thoughts Technologies
Velachery,TVK Technologies,tech,https://www.google.com/maps/place/TVK+Technologies/data=!4m7!3m6!1s0x3a525d1e382b136d:0x49ac0ca22c506d11!8m2!3d12.9775424!4d80.2230085!16s%2Fg%2F11ylzpjky2!19sChIJbRMrOB5dUjoREW1QLKIMrEk?authuser=0&hl=en&rclk=1,https://www.tvktechs.com/,TVK Technologies
Velachery,Blue Sharp Technologies,tech,https://www.google.com/maps/place/Blue+Sharp+Technologies/data=!4m7!3m6!1s0x3a525d8645762ab9:0xaabf98dc56f0cd86!8m2!3d12.9856137!4d80.2228948!16s%2Fg%2F11b6ctqv7h!19sChIJuSp2RYZdUjoRhs3wVtyYv6o?authuser=0&hl=en&rclk=1,N/A,Blue Sharp Technologies
Velachery,REPUNEXT LLP,tech,https://www.google.com/maps/place/REPUNEXT+LLP/data=!4m7!3m6!1s0x3a525da753ee72f5:0x8d4d34fb05bd42b6!8m2!3d12.9710142!4d80.2210675!16s%2Fg%2F11k34gg85c!19sChIJ9XLuU6ddUjoRtkK9Bfs0TY0?authuser=0&hl=en&rclk=1,https://www.repunext.com/,REPUNEXT LLP
Velachery,DSM Soft (P) Ltd.,tech,https://www.google.com/maps/place/DSM+Soft+%28P%29+Ltd./data=!4m7!3m6!1s0x3a525d908231112d:0xe0876f214d29dbb2!8m2!3d12.9747293!4d80.2209409!16s%2Fg%2F1tfwht25!19sChIJLRExgpBdUjoRstspTSFvh-A?authuser=0&hl=en&rclk=1,http://www.dsmsoft.com/,DSM Soft (P) Ltd.
Velachery,Geazy Technologies,tech,https://www.google.com/maps/place/Geazy+Technologies/data=!4m7!3m6!1s0x3a525d8c55810f69:0xfa23426515982ac0!8m2!3d12.970255!4d80.2238966!16s%2Fg%2F11c3wtp58w!19sChIJaQ-BVYxdUjoRwCqYFWVCI_o?authuser=0&hl=en&rclk=1,http://geazy.com/,Geazy Technologies
Velachery,Indie Infotech,tech,https://www.google.com/maps/place/Indie+Infotech/data=!4m7!3m6!1s0x3a525d26c147a3b3:0xde587e4042d0bfd7!8m2!3d12.9819789!4d80.2169207!16s%2Fg%2F11rdbd50qn!19sChIJs6NHwSZdUjoR17_QQkB-WN4?authuser=0&hl=en&rclk=1,N/A,Indie Infotech
Velachery,Adyog Software Solutions Private Limited,tech,https://www.google.com/maps/place/Adyog+Software+Solutions+Private+Limited/data=!4m7!3m6!1s0x3a525dd204887da1:0x15874c15d58ffa63!8m2!3d12.9743526!4d80.2220172!16s%2Fg%2F1q646jd_j!19sChIJoX2IBNJdUjoRY_qP1RVMhxU?authuser=0&hl=en&rclk=1,https://adyog.com/,Adyog Software Solutions Private Limited
Velachery,DiligentSquad Technologies Pvt Ltd [Dev Shore],tech,https://www.google.com/maps/place/DiligentSquad+Technologies+Pvt+Ltd+%5BDev+Shore%5D/data=!4m7!3m6!1s0x3a525dbc8000e279:0x2127549de30ec10a!8m2!3d12.9745803!4d80.2216765!16s%2Fg%2F11h3l46k92!19sChIJeeIAgLxdUjoRCsEO451UJyE?authuser=0&hl=en&rclk=1,http://www.diligentsquad.com/,DiligentSquad Technologies Pvt Ltd [Dev Shore]
Velachery,Tata Consultancy Services -Velachery,tech,https://www.google.com/maps/place/Tata+Consultancy+Services+-Velachery/data=!4m7!3m6!1s0x3a525d8213bd1283:0xb7af3a278fd0ee4a!8m2!3d12.982231!4d80.2314889!16s%2Fg%2F1w3450y0!19sChIJgxK9E4JdUjoRSu7Qjyc6r7c?authuser=0&hl=en&rclk=1,https://www.tcs.com/,Tata Consultancy Services -Velachery
Velachery,Innovate Technologies - IT Course in Chennai,tech,https://www.google.com/maps/place/Innovate+Technologies+-+IT+Course+in+Chennai/data=!4m7!3m6!1s0x3a525daf94f2abd1:0x5f3139d022062ad5!8m2!3d12.9827829!4d80.2262092!16s%2Fg%2F11v614ljtb!19sChIJ0avylK9dUjoR1SoGItA5MV8?authuser=0&hl=en&rclk=1,https://innovatetechnologies.co.in/home/,Innovate Technologies - IT Course in Chennai
Velachery,Boharr Fintech Pvt. Ltd,fintech,https://www.google.com/maps/place/Boharr+Fintech+Pvt.+Ltd/data=!4m7!3m6!1s0x3a525d84c8d7eab1:0x175f96f985d4ae7c!8m2!3d12.9773499!4d80.2244881!16s%2Fg%2F11qpdl7dmt!19sChIJserXyIRdUjoRfK7UhfmWXxc?authuser=0&hl=en&rclk=1,https://boharr.com/,Boharr Fintech Pvt. Ltd
Velachery,Sunoida Solutions Pvt Ltd,fintech,https://www.google.com/maps/place/Sunoida+Solutions+Pvt+Ltd/data=!4m7!3m6!1s0x3a52664d97e04873:0xee04221654b4f53d!8m2!3d12.9749729!4d80.2209438!16s%2Fg%2F11c4ldq9t1!19sChIJc0jgl01mUjoRPfW0VBYiBO4?authuser=0&hl=en&rclk=1,http://www.sunoida.com/,Sunoida Solutions Pvt Ltd
Velachery,ZustPe Technologies Private Limited,fintech,https://www.google.com/maps/place/ZustPe+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a525d313e06f907:0x2c6019524361fa79!8m2!3d12.9712968!4d80.215533!16s%2Fg%2F11y8hzwryj!19sChIJB_kGPjFdUjoRefphQ1IZYCw?authuser=0&hl=en&rclk=1,N/A,ZustPe Technologies Private Limited
Velachery,Codeboard Technology Private Limited.,IT,https://www.google.com/maps/place/Codeboard+Technology+Private+Limited./data=!4m7!3m6!1s0x3a526781349c18cd:0x8795cee216b2a081!8m2!3d12.9786094!4d80.2516662!16s%2Fg%2F11bw5zq7bz!19sChIJzRicNIFnUjoRgaCyFuLOlYc?authuser=0&hl=en&rclk=1,http://www.codeboardtech.com/,Codeboard Technology Private Limited.
Velachery,CannyMinds Technology Solutions Private Limited,IT,https://www.google.com/maps/place/CannyMinds+Technology+Solutions+Private+Limited/data=!4m7!3m6!1s0x3a525df87360a4b3:0x4a81bf00e8fd479e!8m2!3d12.9717294!4d80.21617!16s%2Fg%2F11j2vyg7s4!19sChIJs6Rgc_hdUjoRnkf96AC_gUo?authuser=0&hl=en&rclk=1,https://www.cannymindstech.com/,CannyMinds Technology Solutions Private Limited
Velachery,TechPanda – Software Training & Placement Institute in Velachery,IT,https://www.google.com/maps/place/TechPanda+%E2%80%93+Software+Training+%26+Placement+Institute+in+Velachery/data=!4m7!3m6!1s0x3a5267b840cf5beb:0xeee1b4e7523c04ea!8m2!3d12.988062!4d80.218206!16s%2Fg%2F11n3n12fwm!19sChIJ61vPQLhnUjoR6gQ8Uue04e4?authuser=0&hl=en&rclk=1,https://www.velachery.itechpanda.com/,TechPanda – Software Training & Placement Institute in Velachery
Velachery,PRISM SOFTWARE SOLUTIONS,IT,https://www.google.com/maps/place/PRISM+SOFTWARE+SOLUTIONS/data=!4m7!3m6!1s0x3a525df2d8bf0dd3:0x24c7215544d9b562!8m2!3d12.9849916!4d80.2181599!16s%2Fg%2F11dxh_f7xx!19sChIJ0w2_2PJdUjoRYrXZRFUhxyQ?authuser=0&hl=en&rclk=1,http://www.prismsoftwaresol.com/,PRISM SOFTWARE SOLUTIONS
Velachery,ACTE Technologies - Training & Placement in Velachery Chennai,IT,https://www.google.com/maps/place/ACTE+Technologies+-+Training+%26+Placement+in+Velachery+Chennai/data=!4m7!3m6!1s0x3a525d970834b20b:0x5bebb2ced8487842!8m2!3d12.9769193!4d80.2231131!16s%2Fg%2F11c6v__d1q!19sChIJC7I0CJddUjoRQnhI2M6y61s?authuser=0&hl=en&rclk=1,https://www.acte.in/,ACTE Technologies - Training & Placement in Velachery Chennai
Velachery,Cindrel Systems Pvt Ltd,IT,https://www.google.com/maps/place/Cindrel+Systems+Pvt+Ltd/data=!4m7!3m6!1s0x3a525d66fdec7b91:0x6e9b878993479403!8m2!3d12.9770647!4d80.2203062!16s%2Fg%2F1tfn14nb!19sChIJkXvs_WZdUjoRA5RHk4mHm24?authuser=0&hl=en&rclk=1,https://www.cindrel.com/,Cindrel Systems Pvt Ltd
T Nagar,CodeBind Technologies,tech,https://www.google.com/maps/place/CodeBind+Technologies/data=!4m7!3m6!1s0x3a526658f36f26bf:0x24579894f88eefa5!8m2!3d13.0392838!4d80.2313406!16s%2Fg%2F11mh3hkfpn!19sChIJvyZv81hmUjoRpe-O-JSYVyQ?authuser=0&hl=en&rclk=1,https://www.codebindtechnologies.com/,CodeBind Technologies
T Nagar,Amitysoft Technologies Private Limited,tech,https://www.google.com/maps/place/Amitysoft+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a526655a561d391:0xcab9f2e585bedefa!8m2!3d13.0385416!4d80.2341789!16s%2Fg%2F1th7l9yt!19sChIJkdNhpVVmUjoR-t6-heXyuco?authuser=0&hl=en&rclk=1,https://www.amitysoft.com/,Amitysoft Technologies Private Limited
T Nagar,Impiger Technologies Pvt. Ltd,tech,https://www.google.com/maps/place/Impiger+Technologies+Pvt.+Ltd/data=!4m7!3m6!1s0x3a52667929147491:0x96c3f96373015e99!8m2!3d13.0440299!4d80.2418631!16s%2Fg%2F1hf13zcdn!19sChIJkXQUKXlmUjoRmV4Bc2P5w5Y?authuser=0&hl=en&rclk=1,https://www.impigertech.com/,Impiger Technologies Pvt. Ltd
T Nagar,Hi-Tech Company Software Solutions (Chennai) Private Limited,tech,https://www.google.com/maps/place/Hi-Tech+Company+Software+Solutions+%28Chennai%29+Private+Limited/data=!4m7!3m6!1s0x3a52665852394959:0xcacbeafd11054b41!8m2!3d13.0493385!4d80.2348506!16s%2Fg%2F12hk9n6pb!19sChIJWUk5UlhmUjoRQUsFEf3qy8o?authuser=0&hl=en&rclk=1,http://www.htssindia.in/,Hi-Tech Company Software Solutions (Chennai) Private Limited
T Nagar,Aristostech India Pvt Ltd,tech,https://www.google.com/maps/place/Aristostech+India+Pvt+Ltd/data=!4m7!3m6!1s0x3a526650e0b6c595:0x4f74ddbff946af6b!8m2!3d13.0466552!4d80.2338551!16s%2Fg%2F11td5r1nkj!19sChIJlcW24FBmUjoRa69G-b_ddE8?authuser=0&hl=en&rclk=1,https://aristostechindia.com/,Aristostech India Pvt Ltd
T Nagar,SecureKloud Technologies Ltd,tech,https://www.google.com/maps/place/SecureKloud+Technologies+Ltd/data=!4m7!3m6!1s0x3bcb9a12f393bbdd:0xde8061bc98812d16!8m2!3d13.0383661!4d80.2346907!16s%2Fg%2F11bc73h6ls!19sChIJ3buT8xKayzsRFi2BmLxhgN4?authuser=0&hl=en&rclk=1,https://www.securekloud.com/,SecureKloud Technologies Ltd
T Nagar,Hourglass IT Solutions | Web Design Company in Chennai,tech,https://www.google.com/maps/place/Hourglass+IT+Solutions+%7C+Web+Design+Company+in+Chennai/data=!4m7!3m6!1s0x3a525d956bc78f27:0x7b0375a7890ef68!8m2!3d13.0444533!4d80.2386961!16s%2Fg%2F124ykgz7v!19sChIJJ4_Ha5VdUjoRaO-QeFo3sAc?authuser=0&hl=en&rclk=1,https://www.hourglassit.com/,Hourglass IT Solutions | Web Design Company in Chennai
T Nagar,The Zigma Technologies India (P) Limited.,tech,https://www.google.com/maps/place/The+Zigma+Technologies+India+%28P%29+Limited./data=!4m7!3m6!1s0x3a526753aa752f5d:0xb5d7013a6cc9193b!8m2!3d13.0458593!4d80.2440652!16s%2Fg%2F11h76m9g_h!19sChIJXS91qlNnUjoROxnJbDoB17U?authuser=0&hl=en&rclk=1,http://www.zigmaindia.com/,The Zigma Technologies India (P) Limited.
T Nagar,MI InfoTech,tech,https://www.google.com/maps/place/MI+InfoTech/data=!4m7!3m6!1s0x3a5267fad47f7d1b:0xf9e0b9a9a27c3958!8m2!3d13.0499242!4d80.2338263!16s%2Fg%2F11t6j7392t!19sChIJG31_1PpnUjoRWDl8oqm54Pk?authuser=0&hl=en&rclk=1,https://miinfotech.co.in/,MI InfoTech
T Nagar,Stackup Technology Solutions,tech,https://www.google.com/maps/place/Stackup+Technology+Solutions/data=!4m7!3m6!1s0x3a5266f5aa84564f:0x68ae603c2448aec9!8m2!3d13.0415794!4d80.2454635!16s%2Fg%2F11bbyfx4x4!19sChIJT1aEqvVmUjoRya5IJDxgrmg?authuser=0&hl=en&rclk=1,http://www.stackuptech.com/,Stackup Technology Solutions
T Nagar,Skylark Information Technologies Private Limited / IT Infrastructure Company,tech,https://www.google.com/maps/place/Skylark+Information+Technologies+Private+Limited+%2F+IT+Infrastructure+Company/data=!4m7!3m6!1s0x3a5266586d800143:0xc7c6c85c573e33d9!8m2!3d13.048176!4d80.232837!16s%2Fg%2F1v_0h5q5!19sChIJQwGAbVhmUjoR2TM-V1zIxsc?authuser=0&hl=en&rclk=1,https://www.skylarkinfo.com/,Skylark Information Technologies Private Limited / IT Infrastructure Company
T Nagar,"Vedha Technologies, Chennai",tech,"https://www.google.com/maps/place/Vedha+Technologies,+Chennai/data=!4m7!3m6!1s0x3a5266555e48973d:0x78982c8d7769d2f3!8m2!3d13.0383561!4d80.2318307!16s%2Fg%2F1v_s4b2c!19sChIJPZdIXlVmUjoR89Jpd40smHg?authuser=0&hl=en&rclk=1",http://www.vedha.in/,"Vedha Technologies, Chennai"
T Nagar,Brainvalley Software Private Limited,tech,https://www.google.com/maps/place/Brainvalley+Software+Private+Limited/data=!4m7!3m6!1s0x3a526665f9c0c92b:0xbb6529c5d0124d6b!8m2!3d13.05057!4d80.2365979!16s%2Fg%2F11b5pj0m7p!19sChIJK8nA-WVmUjoRa00S0MUpZbs?authuser=0&hl=en&rclk=1,https://quizky.com/,Brainvalley Software Private Limited
T Nagar,iGlitz Technologies,tech,https://www.google.com/maps/place/iGlitz+Technologies/data=!4m7!3m6!1s0x3a526249d3d31ab3:0xac744cbf1d90f4b3!8m2!3d13.0402918!4d80.2446996!16s%2Fg%2F1pp2wyxb9!19sChIJsxrT00liUjoRs_SQHb9MdKw?authuser=0&hl=en&rclk=1,http://www.iglitztech.com/,iGlitz Technologies
T Nagar,Savvysoft Technologies (VIVAIT INDIA),tech,https://www.google.com/maps/place/Savvysoft+Technologies+%28VIVAIT+INDIA%29/data=!4m7!3m6!1s0x3a52664cd09d08b9:0x48d57bb0e91af44d!8m2!3d13.0385403!4d80.235405!16s%2Fg%2F1hm3170b5!19sChIJuQid0ExmUjoRTfQa6bB71Ug?authuser=0&hl=en&rclk=1,https://www.savvy-it.com/,Savvysoft Technologies (VIVAIT INDIA)
T Nagar,Invent SoftLabs (India) Private Limited,tech,https://www.google.com/maps/place/Invent+SoftLabs+%28India%29+Private+Limited/data=!4m7!3m6!1s0x3a52665bbf60e533:0x6da55abfb21035b!8m2!3d13.0504546!4d80.2400456!16s%2Fg%2F1pzp_crhh!19sChIJM-Vgv1tmUjoRWwMh-6tV2gY?authuser=0&hl=en&rclk=1,http://www.inventsoftlabs.com/,Invent SoftLabs (India) Private Limited
T Nagar,Qruize Technologies Pvt. Ltd.,tech,https://www.google.com/maps/place/Qruize+Technologies+Pvt.+Ltd./data=!4m7!3m6!1s0x3a52665155c7c53d:0x13e81a5473a3f19c!8m2!3d13.0434861!4d80.238798!16s%2Fg%2F12613fs_v!19sChIJPcXHVVFmUjoRnPGjc1Qa6BM?authuser=0&hl=en&rclk=1,http://www.qruize.com/,Qruize Technologies Pvt. Ltd.
T Nagar,Lorven Technologies Pvt Ltd,tech,https://www.google.com/maps/place/Lorven+Technologies+Pvt+Ltd/data=!4m7!3m6!1s0x3a52666a3b499e4f:0xf2a401693ac5d150!8m2!3d13.0343452!4d80.2347183!16s%2Fg%2F1tpc6d3h!19sChIJT55JO2pmUjoRUNHFOmkBpPI?authuser=0&hl=en&rclk=1,http://www.lorventech.com/,Lorven Technologies Pvt Ltd
T Nagar,MyInception Tech,tech,https://www.google.com/maps/place/MyInception+Tech/data=!4m7!3m6!1s0x3a5267660b0708a5:0x1f55b129324be639!8m2!3d13.0346359!4d80.2277635!16s%2Fg%2F11twzkp_bv!19sChIJpQgHC2ZnUjoROeZLMimxVR8?authuser=0&hl=en&rclk=1,http://www.myinceptiontech.com/,MyInception Tech
T Nagar,CH Solutions,tech,https://www.google.com/maps/place/CH+Solutions/data=!4m7!3m6!1s0x3a525ffff825db3d:0xb3ff39b3cb3def8d!8m2!3d13.0500333!4d80.2341056!16s%2Fg%2F11t1brl2cv!19sChIJPdsl-P9fUjoRje89y7M5_7M?authuser=0&hl=en&rclk=1,https://chsolutions.co.in/,CH Solutions
T Nagar,Hikma Infotech,tech,https://www.google.com/maps/place/Hikma+Infotech/data=!4m7!3m6!1s0x3a5267c99d4490fd:0x171b9d346ca683f1!8m2!3d13.0395632!4d80.2319717!16s%2Fg%2F11tp3904yl!19sChIJ_ZBEnclnUjoR8YOmbDSdGxc?authuser=0&hl=en&rclk=1,http://www.hikmainfotech.co.in/,Hikma Infotech
T Nagar,Intrepid IT Services,tech,https://www.google.com/maps/place/Intrepid+IT+Services/data=!4m7!3m6!1s0x3a5267ec8c99ce59:0x4c7947935259cbf!8m2!3d13.0488464!4d80.2331018!16s%2Fg%2F11cltsxbc_!19sChIJWc6ZjOxnUjoRv5wlNXmUxwQ?authuser=0&hl=en&rclk=1,https://www.intrepiditservices.com/,Intrepid IT Services
T Nagar,Tidalwave Infotech Private Limited,tech,https://www.google.com/maps/place/Tidalwave+Infotech+Private+Limited/data=!4m7!3m6!1s0x3a5266f29208177f:0x9a0ea7bf43af5d06!8m2!3d13.0332009!4d80.2306472!16s%2Fg%2F1wcxbh_p!19sChIJfxcIkvJmUjoRBl2vQ7-nDpo?authuser=0&hl=en&rclk=1,http://agtwi.com/,Tidalwave Infotech Private Limited
T Nagar,HEXR FACTORY IMMERSIVE TECH PVT LTD,tech,https://www.google.com/maps/place/HEXR+FACTORY+IMMERSIVE+TECH+PVT+LTD/data=!4m7!3m6!1s0x3a52642332a2d821:0xa8084d0548355e16!8m2!3d13.0516659!4d80.2354469!16s%2Fg%2F11fm_stth5!19sChIJIdiiMiNkUjoRFl41SAVNCKg?authuser=0&hl=en&rclk=1,http://www.hexrfactory.com/,HEXR FACTORY IMMERSIVE TECH PVT LTD
T Nagar,FIRSTLINE INFOTECH Pvt. Ltd.,tech,https://www.google.com/maps/place/FIRSTLINE+INFOTECH+Pvt.+Ltd./data=!4m7!3m6!1s0x3a5267b1d89fac23:0xfb11208145afd726!8m2!3d13.0356224!4d80.2371462!16s%2Fg%2F1trxhq5m!19sChIJI6yf2LFnUjoRJtevRYEgEfs?authuser=0&hl=en&rclk=1,N/A,FIRSTLINE INFOTECH Pvt. Ltd.
T Nagar,ESK SOFTWARE SERVICES (P) LTD,tech,https://www.google.com/maps/place/ESK+SOFTWARE+SERVICES+%28P%29+LTD/data=!4m7!3m6!1s0x3a5266e0ff2be4d3:0xc61d470e78573ec7!8m2!3d13.0346836!4d80.2277696!16s%2Fg%2F11bykzgxct!19sChIJ0-Qr_-BmUjoRxz5XeA5HHcY?authuser=0&hl=en&rclk=1,http://www.esksoft.com/,ESK SOFTWARE SERVICES (P) LTD
T Nagar,KFin Technologies Pvt Ltd,fintech,https://www.google.com/maps/place/KFin+Technologies+Pvt+Ltd/data=!4m7!3m6!1s0x3a52677264d0ab87:0xf82fdd387e448cfd!8m2!3d13.0539839!4d80.2488502!16s%2Fg%2F11sm706ws2!19sChIJh6vQZHJnUjoR_YxEfjjdL_g?authuser=0&hl=en&rclk=1,N/A,KFin Technologies Pvt Ltd
T Nagar,Flipopay Technologies Private Limited,fintech,https://www.google.com/maps/place/Flipopay+Technologies+Private+Limited/data=!4m7!3m6!1s0x3a5267f6cf236227:0xed113fe9955b802e!8m2!3d13.0446695!4d80.2391067!16s%2Fg%2F11vr_5dgdv!19sChIJJ2Ijz_ZnUjoRLoBblek_Ee0?authuser=0&hl=en&rclk=1,https://flipopay.com/,Flipopay Technologies Private Limited
T Nagar,Monexo,fintech,https://www.google.com/maps/place/Monexo/data=!4m7!3m6!1s0x3a52668912f6fbaf:0x89496a2a5a0808f6!8m2!3d13.0546765!4d80.2491645!16s%2Fg%2F11cs25dly5!19sChIJr_v2EolmUjoR9ggIWipqSYk?authuser=0&hl=en&rclk=1,https://monexo.co/,Monexo
T Nagar,Algoxfusion Private Limited,fintech,https://www.google.com/maps/place/Algoxfusion+Private+Limited/data=!4m7!3m6!1s0x3a5267a011e8e209:0x1225bb9c9ea3a4ee!8m2!3d13.0361998!4d80.2301641!16s%2Fg%2F11s1wqmzy5!19sChIJCeLoEaBnUjoR7qSjnpy7JRI?authuser=0&hl=en&rclk=1,https://algofusion.org/,Algoxfusion Private Limited
T Nagar,Finstein Advizory Service LLP,fintech,https://www.google.com/maps/place/Finstein+Advizory+Service+LLP/data=!4m7!3m6!1s0x3a5267e5cb3d3bef:0xff9b246a5b970bf6!8m2!3d13.0312809!4d80.2327977!16s%2Fg%2F11jpqvrm_b!19sChIJ7zs9y-VnUjoR9guXW2okm_8?authuser=0&hl=en&rclk=1,http://finstein.ai/,Finstein Advizory Service LLP
T Nagar,FinFlow Tech Pvt Ltd,fintech,https://www.google.com/maps/place/FinFlow+Tech+Pvt+Ltd/data=!4m7!3m6!1s0x3a526fe7f0160f3b:0xaf5c677632d9e8a1!8m2!3d13.082529!4d80.2131301!16s%2Fg%2F11q3nhms_k!19sChIJOw8W8OdvUjoRoejZMnZnXK8?authuser=0&hl=en&rclk=1,http://finflow.in/,FinFlow Tech Pvt Ltd
T Nagar,TIDCO FINTECH TOWER,fintech,https://www.google.com/maps/place/TIDCO+FINTECH+TOWER/data=!4m7!3m6!1s0x3a5267007e0bee3f:0x7392a56446f46f8c!8m2!3d13.0166149!4d80.1883213!16s%2Fg%2F11w1jvch7j!19sChIJP-4LfgBnUjoRjG_0RmSlknM?authuser=0&hl=en&rclk=1,https://tidco.com/,TIDCO FINTECH TOWER
